"ENSENADA,"	B.C.	(31	51	"N,"	116	38	W)
Fecha	Inicial:	20/04/2018					
Fecha	Final:	20/11/2018					
Zona	de	Tiempo:	0				
Intervalo	de	Muestreo:	60	minuto(s)			
Nivel	de	Referencia:	Bajamar	Media	Inferior	(NBMI)	
Alturas	en	metros					
2018	8	23	14	0	0	0.97	
2018	8	23	15	0	0	1.153	
2018	8	23	16	0	0	1.215	
2018	8	23	17	0	0	1.157	
2018	8	23	18	0	0	1.011	
2018	8	23	19	0	0	0.836	
2018	8	23	20	0	0	0.694	
2018	8	23	21	0	0	0.642	
2018	8	23	22	0	0	0.708	
2018	8	23	23	0	0	0.887	
2018	8	24	0	0	0	1.143	
2018	8	24	1	0	0	1.411	
2018	8	24	2	0	0	1.622	
2018	8	24	3	0	0	1.713	
2018	8	24	4	0	0	1.647	
2018	8	24	5	0	0	1.425	
2018	8	24	6	0	0	1.084	
2018	8	24	7	0	0	0.692	
2018	8	24	8	0	0	0.332	
2018	8	24	9	0	0	0.078	
2018	8	24	10	0	0	-0.018	
2018	8	24	11	0	0	0.056	
2018	8	24	12	0	0	0.273	
2018	8	24	13	0	0	0.574	
2018	8	24	14	0	0	0.882	
2018	8	24	15	0	0	1.122	
2018	8	24	16	0	0	1.243	
2018	8	24	17	0	0	1.228	
2018	8	24	18	0	0	1.097	
2018	8	24	19	0	0	0.904	
2018	8	24	20	0	0	0.716	
2018	8	24	21	0	0	0.602	
2018	8	24	22	0	0	0.606	
2018	8	24	23	0	0	0.741	
2018	8	25	0	0	0	0.983	
2018	8	25	1	0	0	1.275	
2018	8	25	2	0	0	1.542	
2018	8	25	3	0	0	1.712	
2018	8	25	4	0	0	1.731	
2018	8	25	5	0	0	1.58	
2018	8	25	6	0	0	1.282	
2018	8	25	7	0	0	0.895	
2018	8	25	8	0	0	0.5	
2018	8	25	9	0	0	0.181	
2018	8	25	10	0	0	0.006	
2018	8	25	11	0	0	0.007	
2018	8	25	12	0	0	0.174	
2018	8	25	13	0	0	0.457	
2018	8	25	14	0	0	0.783	
2018	8	25	15	0	0	1.069	
2018	8	25	16	0	0	1.248	
2018	8	25	17	0	0	1.285	
2018	8	25	18	0	0	1.185	
2018	8	25	19	0	0	0.992	
2018	8	25	20	0	0	0.772	
2018	8	25	21	0	0	0.601	
2018	8	25	22	0	0	0.538	
2018	8	25	23	0	0	0.613	
2018	8	26	0	0	0	0.819	
2018	8	26	1	0	0	1.108	
2018	8	26	2	0	0	1.41	
2018	8	26	3	0	0	1.646	
2018	8	26	4	0	0	1.748	
2018	8	26	5	0	0	1.681	
2018	8	26	6	0	0	1.448	
2018	8	26	7	0	0	1.093	
2018	8	26	8	0	0	0.691	
2018	8	26	9	0	0	0.329	
2018	8	26	10	0	0	0.086	
2018	8	26	11	0	0	0.011	
2018	8	26	12	0	0	0.113	
2018	8	26	13	0	0	0.36	
2018	8	26	14	0	0	0.682	
2018	8	26	15	0	0	0.998	
2018	8	26	16	0	0	1.23	
2018	8	26	17	0	0	1.325	
2018	8	26	18	0	0	1.271	
2018	8	26	19	0	0	1.097	
2018	8	26	20	0	0	0.862	
2018	8	26	21	0	0	0.644	
2018	8	26	22	0	0	0.514	
2018	8	26	23	0	0	0.517	
2018	8	27	0	0	0	0.665	
2018	8	27	1	0	0	0.925	
2018	8	27	2	0	0	1.235	
2018	8	27	3	0	0	1.517	
2018	8	27	4	0	0	1.694	
2018	8	27	5	0	0	1.714	
2018	8	27	6	0	0	1.563	
2018	8	27	7	0	0	1.266	
2018	8	27	8	0	0	0.886	
2018	8	27	9	0	0	0.507	
2018	8	27	10	0	0	0.213	
2018	8	27	11	0	0	0.067	
2018	8	27	12	0	0	0.098	
2018	8	27	13	0	0	0.289	
2018	8	27	14	0	0	0.588	
2018	8	27	15	0	0	0.915	
2018	8	27	16	0	0	1.188	
2018	8	27	17	0	0	1.342	
2018	8	27	18	0	0	1.346	
2018	8	27	19	0	0	1.21	
2018	8	27	20	0	0	0.982	
2018	8	27	21	0	0	0.734	
2018	8	27	22	0	0	0.543	
2018	8	27	23	0	0	0.469	
2018	8	28	0	0	0	0.539	
2018	8	28	1	0	0	0.743	
2018	8	28	2	0	0	1.032	
2018	8	28	3	0	0	1.332	
2018	8	28	4	0	0	1.565	
2018	8	28	5	0	0	1.669	
2018	8	28	6	0	0	1.608	
2018	8	28	7	0	0	1.391	
2018	8	28	8	0	0	1.063	
2018	8	28	9	0	0	0.697	
2018	8	28	10	0	0	0.376	
2018	8	28	11	0	0	0.173	
2018	8	28	12	0	0	0.13	
2018	8	28	13	0	0	0.254	
2018	8	28	14	0	0	0.508	
2018	8	28	15	0	0	0.824	
2018	8	28	16	0	0	1.122	
2018	8	28	17	0	0	1.329	
2018	8	28	18	0	0	1.398	
2018	8	28	19	0	0	1.319	
2018	8	28	20	0	0	1.121	
2018	8	28	21	0	0	0.867	
2018	8	28	22	0	0	0.632	
2018	8	28	23	0	0	0.483	
2018	8	29	0	0	0	0.466	
2018	8	29	1	0	0	0.589	
2018	8	29	2	0	0	0.823	
2018	8	29	3	0	0	1.107	
2018	8	29	4	0	0	1.369	
2018	8	29	5	0	0	1.539	
2018	8	29	6	0	0	1.569	
2018	8	29	7	0	0	1.446	
2018	8	29	8	0	0	1.196	
2018	8	29	9	0	0	0.876	
2018	8	29	10	0	0	0.559	
2018	8	29	11	0	0	0.32	
2018	8	29	12	0	0	0.214	
2018	8	29	13	0	0	0.264	
2018	8	29	14	0	0	0.455	
2018	8	29	15	0	0	0.736	
2018	8	29	16	0	0	1.036	
2018	8	29	17	0	0	1.281	
2018	8	29	18	0	0	1.413	
2018	8	29	19	0	0	1.403	
2018	8	29	20	0	0	1.261	
2018	8	29	21	0	0	1.03	
2018	8	29	22	0	0	0.777	
2018	8	29	23	0	0	0.57	
2018	8	30	0	0	0	0.466	
2018	8	30	1	0	0	0.493	
2018	8	30	2	0	0	0.642	
2018	8	30	3	0	0	0.873	
2018	8	30	4	0	0	1.126	
2018	8	30	5	0	0	1.332	
2018	8	30	6	0	0	1.437	
2018	8	30	7	0	0	1.411	
2018	8	30	8	0	0	1.258	
2018	8	30	9	0	0	1.013	
2018	8	30	10	0	0	0.735	
2018	8	30	11	0	0	0.493	
2018	8	30	12	0	0	0.344	
2018	8	30	13	0	0	0.326	
2018	8	30	14	0	0	0.442	
2018	8	30	15	0	0	0.665	
2018	8	30	16	0	0	0.939	
2018	8	30	17	0	0	1.199	
2018	8	30	18	0	0	1.38	
2018	8	30	19	0	0	1.443	
2018	8	30	20	0	0	1.375	
2018	8	30	21	0	0	1.198	
2018	8	30	22	0	0	0.96	
2018	8	30	23	0	0	0.725	
2018	8	31	0	0	0	0.551	
2018	8	31	1	0	0	0.479	
2018	8	31	2	0	0	0.524	
2018	8	31	3	0	0	0.668	
2018	8	31	4	0	0	0.87	
2018	8	31	5	0	0	1.073	
2018	8	31	6	0	0	1.222	
2018	8	31	7	0	0	1.279	
2018	8	31	8	0	0	1.227	
2018	8	31	9	0	0	1.08	
2018	8	31	10	0	0	0.876	
2018	8	31	11	0	0	0.666	
2018	8	31	12	0	0	0.505	
2018	8	31	13	0	0	0.436	
2018	8	31	14	0	0	0.48	
2018	8	31	15	0	0	0.629	
2018	8	31	16	0	0	0.851	
2018	8	31	17	0	0	1.093	
2018	8	31	18	0	0	1.301	
2018	8	31	19	0	0	1.425	
2018	8	31	20	0	0	1.438	
2018	8	31	21	0	0	1.339	
2018	8	31	22	0	0	1.154	
2018	8	31	23	0	0	0.928	
2018	9	1	0	0	0	0.715	
2018	9	1	1	0	0	0.562	
2018	9	1	2	0	0	0.498	
2018	9	1	3	0	0	0.532	
2018	9	1	4	0	0	0.644	
2018	9	1	5	0	0	0.799	
2018	9	1	6	0	0	0.951	
2018	9	1	7	0	0	1.06	
2018	9	1	8	0	0	1.098	
2018	9	1	9	0	0	1.057	
2018	9	1	10	0	0	0.95	
2018	9	1	11	0	0	0.808	
2018	9	1	12	0	0	0.673	
2018	9	1	13	0	0	0.583	
2018	9	1	14	0	0	0.568	
2018	9	1	15	0	0	0.64	
2018	9	1	16	0	0	0.788	
2018	9	1	17	0	0	0.984	
2018	9	1	18	0	0	1.185	
2018	9	1	19	0	0	1.348	
2018	9	1	20	0	0	1.435	
2018	9	1	21	0	0	1.426	
2018	9	1	22	0	0	1.324	
2018	9	1	23	0	0	1.149	
2018	9	2	0	0	0	0.939	
2018	9	2	1	0	0	0.737	
2018	9	2	2	0	0	0.582	
2018	9	2	3	0	0	0.498	
2018	9	2	4	0	0	0.493	
2018	9	2	5	0	0	0.557	
2018	9	2	6	0	0	0.665	
2018	9	2	7	0	0	0.783	
2018	9	2	8	0	0	0.88	
2018	9	2	9	0	0	0.935	
2018	9	2	10	0	0	0.936	
2018	9	2	11	0	0	0.891	
2018	9	2	12	0	0	0.817	
2018	9	2	13	0	0	0.743	
2018	9	2	14	0	0	0.697	
2018	9	2	15	0	0	0.701	
2018	9	2	16	0	0	0.766	
2018	9	2	17	0	0	0.889	
2018	9	2	18	0	0	1.05	
2018	9	2	19	0	0	1.217	
2018	9	2	20	0	0	1.357	
2018	9	2	21	0	0	1.437	
2018	9	2	22	0	0	1.436	
2018	9	2	23	0	0	1.35	
2018	9	3	0	0	0	1.191	
2018	9	3	1	0	0	0.987	
2018	9	3	2	0	0	0.773	
2018	9	3	3	0	0	0.586	
2018	9	3	4	0	0	0.456	
2018	9	3	5	0	0	0.397	
2018	9	3	6	0	0	0.412	
2018	9	3	7	0	0	0.488	
2018	9	3	8	0	0	0.601	
2018	9	3	9	0	0	0.723	
2018	9	3	10	0	0	0.825	
2018	9	3	11	0	0	0.89	
2018	9	3	12	0	0	0.91	
2018	9	3	13	0	0	0.89	
2018	9	3	14	0	0	0.847	
2018	9	3	15	0	0	0.807	
2018	9	3	16	0	0	0.794	
2018	9	3	17	0	0	0.828	
2018	9	3	18	0	0	0.916	
2018	9	3	19	0	0	1.05	
2018	9	3	20	0	0	1.208	
2018	9	3	21	0	0	1.356	
2018	9	3	22	0	0	1.46	
2018	9	3	23	0	0	1.488	
2018	9	4	0	0	0	1.426	
2018	9	4	1	0	0	1.274	
2018	9	4	2	0	0	1.054	
2018	9	4	3	0	0	0.8	
2018	9	4	4	0	0	0.556	
2018	9	4	5	0	0	0.361	
2018	9	4	6	0	0	0.248	
2018	9	4	7	0	0	0.231	
2018	9	4	8	0	0	0.305	
2018	9	4	9	0	0	0.447	
2018	9	4	10	0	0	0.624	
2018	9	4	11	0	0	0.795	
2018	9	4	12	0	0	0.926	
2018	9	4	13	0	0	0.994	
2018	9	4	14	0	0	0.997	
2018	9	4	15	0	0	0.947	
2018	9	4	16	0	0	0.876	
2018	9	4	17	0	0	0.819	
2018	9	4	18	0	0	0.811	
2018	9	4	19	0	0	0.873	
2018	9	4	20	0	0	1.004	
2018	9	4	21	0	0	1.184	
2018	9	4	22	0	0	1.373	
2018	9	4	23	0	0	1.523	
2018	9	5	0	0	0	1.589	
2018	9	5	1	0	0	1.543	
2018	9	5	2	0	0	1.378	
2018	9	5	3	0	0	1.114	
2018	9	5	4	0	0	0.795	
2018	9	5	5	0	0	0.478	
2018	9	5	6	0	0	0.22	
2018	9	5	7	0	0	0.069	
2018	9	5	8	0	0	0.047	
2018	9	5	9	0	0	0.154	
2018	9	5	10	0	0	0.357	
2018	9	5	11	0	0	0.608	
2018	9	5	12	0	0	0.85	
2018	9	5	13	0	0	1.031	
2018	9	5	14	0	0	1.117	
2018	9	5	15	0	0	1.103	
2018	9	5	16	0	0	1.008	
2018	9	5	17	0	0	0.878	
2018	9	5	18	0	0	0.767	
2018	9	5	19	0	0	0.724	
2018	9	5	20	0	0	0.781	
2018	9	5	21	0	0	0.939	
2018	9	5	22	0	0	1.171	
2018	9	5	23	0	0	1.422	
2018	9	6	0	0	0	1.627	
2018	9	6	1	0	0	1.725	
2018	9	6	2	0	0	1.675	
2018	9	6	3	0	0	1.472	
2018	9	6	4	0	0	1.142	
2018	9	6	5	0	0	0.745	
2018	9	6	6	0	0	0.356	
2018	9	6	7	0	0	0.053	
2018	9	6	8	0	0	-0.106	
2018	9	6	9	0	0	-0.096	
2018	9	6	10	0	0	0.074	
2018	9	6	11	0	0	0.357	
2018	9	6	12	0	0	0.685	
2018	9	6	13	0	0	0.98	
2018	9	6	14	0	0	1.179	
2018	9	6	15	0	0	1.244	
2018	9	6	16	0	0	1.175	
2018	9	6	17	0	0	1.009	
2018	9	6	18	0	0	0.809	
2018	9	6	19	0	0	0.649	
2018	9	6	20	0	0	0.591	
2018	9	6	21	0	0	0.67	
2018	9	6	22	0	0	0.883	
2018	9	6	23	0	0	1.186	
2018	9	7	0	0	0	1.504	
2018	9	7	1	0	0	1.754	
2018	9	7	2	0	0	1.862	
2018	9	7	3	0	0	1.785	
2018	9	7	4	0	0	1.521	
2018	9	7	5	0	0	1.115	
2018	9	7	6	0	0	0.646	
2018	9	7	7	0	0	0.21	
2018	9	7	8	0	0	-0.105	
2018	9	7	9	0	0	-0.236	
2018	9	7	10	0	0	-0.162	
2018	9	7	11	0	0	0.091	
2018	9	7	12	0	0	0.455	
2018	9	7	13	0	0	0.842	
2018	9	7	14	0	0	1.159	
2018	9	7	15	0	0	1.337	
2018	9	7	16	0	0	1.344	
2018	9	7	17	0	0	1.195	
2018	9	7	18	0	0	0.947	
2018	9	7	19	0	0	0.684	
2018	9	7	20	0	0	0.495	
2018	9	7	21	0	0	0.448	
2018	9	7	22	0	0	0.574	
2018	9	7	23	0	0	0.856	
2018	9	8	0	0	0	1.228	
2018	9	8	1	0	0	1.599	
2018	9	8	2	0	0	1.869	
2018	9	8	3	0	0	1.96	
2018	9	8	4	0	0	1.833	
2018	9	8	5	0	0	1.502	
2018	9	8	6	0	0	1.03	
2018	9	8	7	0	0	0.515	
2018	9	8	8	0	0	0.068	
2018	9	8	9	0	0	-0.217	
2018	9	8	10	0	0	-0.283	
2018	9	8	11	0	0	-0.124	
2018	9	8	12	0	0	0.212	
2018	9	8	13	0	0	0.638	
2018	9	8	14	0	0	1.05	
2018	9	8	15	0	0	1.349	
2018	9	8	16	0	0	1.469	
2018	9	8	17	0	0	1.394	
2018	9	8	18	0	0	1.157	
2018	9	8	19	0	0	0.836	
2018	9	8	20	0	0	0.533	
2018	9	8	21	0	0	0.342	
2018	9	8	22	0	0	0.331	
2018	9	8	23	0	0	0.516	
2018	9	9	0	0	0	0.861	
2018	9	9	1	0	0	1.283	
2018	9	9	2	0	0	1.676	
2018	9	9	3	0	0	1.934	
2018	9	9	4	0	0	1.982	
2018	9	9	5	0	0	1.796	
2018	9	9	6	0	0	1.407	
2018	9	9	7	0	0	0.898	
2018	9	9	8	0	0	0.38	
2018	9	9	9	0	0	-0.031	
2018	9	9	10	0	0	-0.247	
2018	9	9	11	0	0	-0.226	
2018	9	9	12	0	0	0.019	
2018	9	9	13	0	0	0.42	
2018	9	9	14	0	0	0.874	
2018	9	9	15	0	0	1.269	
2018	9	9	16	0	0	1.512	
2018	9	9	17	0	0	1.55	
2018	9	9	18	0	0	1.385	
2018	9	9	19	0	0	1.072	
2018	9	9	20	0	0	0.706	
2018	9	9	21	0	0	0.393	
2018	9	9	22	0	0	0.227	
2018	9	9	23	0	0	0.264	
2018	9	10	0	0	0	0.503	
2018	9	10	1	0	0	0.889	
2018	9	10	2	0	0	1.327	
2018	9	10	3	0	0	1.703	
2018	9	10	4	0	0	1.918	
2018	9	10	5	0	0	1.91	
2018	9	10	6	0	0	1.671	
2018	9	10	7	0	0	1.253	
2018	9	10	8	0	0	0.749	
2018	9	10	9	0	0	0.276	
2018	9	10	10	0	0	-0.058	
2018	9	10	11	0	0	-0.179	
2018	9	10	12	0	0	-0.066	
2018	9	10	13	0	0	0.247	
2018	9	10	14	0	0	0.677	
2018	9	10	15	0	0	1.116	
2018	9	10	16	0	0	1.456	
2018	9	10	17	0	0	1.617	
2018	9	10	18	0	0	1.566	
2018	9	10	19	0	0	1.325	
2018	9	10	20	0	0	0.965	
2018	9	10	21	0	0	0.586	
2018	9	10	22	0	0	0.294	
2018	9	10	23	0	0	0.171	
2018	9	11	0	0	0	0.255	
2018	9	11	1	0	0	0.527	
2018	9	11	2	0	0	0.919	
2018	9	11	3	0	0	1.333	
2018	9	11	4	0	0	1.66	
2018	9	11	5	0	0	1.813	
2018	9	11	6	0	0	1.751	
2018	9	11	7	0	0	1.483	
2018	9	11	8	0	0	1.075	
2018	9	11	9	0	0	0.622	
2018	9	11	10	0	0	0.235	
2018	9	11	11	0	0	0.004	
2018	9	11	12	0	0	-0.018	
2018	9	11	13	0	0	0.17	
2018	9	11	14	0	0	0.517	
2018	9	11	15	0	0	0.935	
2018	9	11	16	0	0	1.319	
2018	9	11	17	0	0	1.577	
2018	9	11	18	0	0	1.648	
2018	9	11	19	0	0	1.52	
2018	9	11	20	0	0	1.232	
2018	9	11	21	0	0	0.86	
2018	9	11	22	0	0	0.504	
2018	9	11	23	0	0	0.255	
2018	9	12	0	0	0	0.179	
2018	9	12	1	0	0	0.293	
2018	9	12	2	0	0	0.568	
2018	9	12	3	0	0	0.93	
2018	9	12	4	0	0	1.286	
2018	9	12	5	0	0	1.542	
2018	9	12	6	0	0	1.633	
2018	9	12	7	0	0	1.535	
2018	9	12	8	0	0	1.273	
2018	9	12	9	0	0	0.915	
2018	9	12	10	0	0	0.551	
2018	9	12	11	0	0	0.272	
2018	9	12	12	0	0	0.149	
2018	9	12	13	0	0	0.21	
2018	9	12	14	0	0	0.44	
2018	9	12	15	0	0	0.78	
2018	9	12	16	0	0	1.146	
2018	9	12	17	0	0	1.448	
2018	9	12	18	0	0	1.615	
2018	9	12	19	0	0	1.608	
2018	9	12	20	0	0	1.432	
2018	9	12	21	0	0	1.132	
2018	9	12	22	0	0	0.784	
2018	9	12	23	0	0	0.474	
2018	9	13	0	0	0	0.276	
2018	9	13	1	0	0	0.235	
2018	9	13	2	0	0	0.356	
2018	9	13	3	0	0	0.601	
2018	9	13	4	0	0	0.903	
2018	9	13	5	0	0	1.183	
2018	9	13	6	0	0	1.368	
2018	9	13	7	0	0	1.412	
2018	9	13	8	0	0	1.308	
2018	9	13	9	0	0	1.087	
2018	9	13	10	0	0	0.81	
2018	9	13	11	0	0	0.553	
2018	9	13	12	0	0	0.384	
2018	9	13	13	0	0	0.35	
2018	9	13	14	0	0	0.461	
2018	9	13	15	0	0	0.692	
2018	9	13	16	0	0	0.987	
2018	9	13	17	0	0	1.277	
2018	9	13	18	0	0	1.491	
2018	9	13	19	0	0	1.579	
2018	9	13	20	0	0	1.52	
2018	9	13	21	0	0	1.33	
2018	9	13	22	0	0	1.052	
2018	9	13	23	0	0	0.752	
2018	9	14	0	0	0	0.496	
2018	9	14	1	0	0	0.341	
2018	9	14	2	0	0	0.314	
2018	9	14	3	0	0	0.413	
2018	9	14	4	0	0	0.604	
2018	9	14	5	0	0	0.832	
2018	9	14	6	0	0	1.037	
2018	9	14	7	0	0	1.166	
2018	9	14	8	0	0	1.192	
2018	9	14	9	0	0	1.114	
2018	9	14	10	0	0	0.96	
2018	9	14	11	0	0	0.779	
2018	9	14	12	0	0	0.625	
2018	9	14	13	0	0	0.545	
2018	9	14	14	0	0	0.565	
2018	9	14	15	0	0	0.686	
2018	9	14	16	0	0	0.883	
2018	9	14	17	0	0	1.112	
2018	9	14	18	0	0	1.32	
2018	9	14	19	0	0	1.458	
2018	9	14	20	0	0	1.495	
2018	9	14	21	0	0	1.419	
2018	9	14	22	0	0	1.246	
2018	9	14	23	0	0	1.012	
2018	9	15	0	0	0	0.765	
2018	9	15	1	0	0	0.555	
2018	9	15	2	0	0	0.42	
2018	9	15	3	0	0	0.382	
2018	9	15	4	0	0	0.438	
2018	9	15	5	0	0	0.565	
2018	9	15	6	0	0	0.723	
2018	9	15	7	0	0	0.872	
2018	9	15	8	0	0	0.976	
2018	9	15	9	0	0	1.014	
2018	9	15	10	0	0	0.987	
2018	9	15	11	0	0	0.911	
2018	9	15	12	0	0	0.818	
2018	9	15	13	0	0	0.743	
2018	9	15	14	0	0	0.715	
2018	9	15	15	0	0	0.749	
2018	9	15	16	0	0	0.846	
2018	9	15	17	0	0	0.99	
2018	9	15	18	0	0	1.15	
2018	9	15	19	0	0	1.292	
2018	9	15	20	0	0	1.384	
2018	9	15	21	0	0	1.403	
2018	9	15	22	0	0	1.34	
2018	9	15	23	0	0	1.204	
2018	9	16	0	0	0	1.016	
2018	9	16	1	0	0	0.811	
2018	9	16	2	0	0	0.623	
2018	9	16	3	0	0	0.483	
2018	9	16	4	0	0	0.413	
2018	9	16	5	0	0	0.417	
2018	9	16	6	0	0	0.486	
2018	9	16	7	0	0	0.597	
2018	9	16	8	0	0	0.721	
2018	9	16	9	0	0	0.832	
2018	9	16	10	0	0	0.908	
2018	9	16	11	0	0	0.941	
2018	9	16	12	0	0	0.935	
2018	9	16	13	0	0	0.905	
2018	9	16	14	0	0	0.871	
2018	9	16	15	0	0	0.854	
2018	9	16	16	0	0	0.869	
2018	9	16	17	0	0	0.923	
2018	9	16	18	0	0	1.011	
2018	9	16	19	0	0	1.12	
2018	9	16	20	0	0	1.227	
2018	9	16	21	0	0	1.307	
2018	9	16	22	0	0	1.339	
2018	9	16	23	0	0	1.308	
2018	9	17	0	0	0	1.209	
2018	9	17	1	0	0	1.054	
2018	9	17	2	0	0	0.865	
2018	9	17	3	0	0	0.67	
2018	9	17	4	0	0	0.503	
2018	9	17	5	0	0	0.392	
2018	9	17	6	0	0	0.352	
2018	9	17	7	0	0	0.386	
2018	9	17	8	0	0	0.482	
2018	9	17	9	0	0	0.616	
2018	9	17	10	0	0	0.76	
2018	9	17	11	0	0	0.885	
2018	9	17	12	0	0	0.971	
2018	9	17	13	0	0	1.009	
2018	9	17	14	0	0	1.004	
2018	9	17	15	0	0	0.97	
2018	9	17	16	0	0	0.931	
2018	9	17	17	0	0	0.907	
2018	9	17	18	0	0	0.918	
2018	9	17	19	0	0	0.97	
2018	9	17	20	0	0	1.058	
2018	9	17	21	0	0	1.165	
2018	9	17	22	0	0	1.264	
2018	9	17	23	0	0	1.326	
2018	9	18	0	0	0	1.326	
2018	9	18	1	0	0	1.25	
2018	9	18	2	0	0	1.101	
2018	9	18	3	0	0	0.897	
2018	9	18	4	0	0	0.672	
2018	9	18	5	0	0	0.467	
2018	9	18	6	0	0	0.321	
2018	9	18	7	0	0	0.259	
2018	9	18	8	0	0	0.292	
2018	9	18	9	0	0	0.409	
2018	9	18	10	0	0	0.581	
2018	9	18	11	0	0	0.771	
2018	9	18	12	0	0	0.938	
2018	9	18	13	0	0	1.053	
2018	9	18	14	0	0	1.099	
2018	9	18	15	0	0	1.079	
2018	9	18	16	0	0	1.013	
2018	9	18	17	0	0	0.932	
2018	9	18	18	0	0	0.869	
2018	9	18	19	0	0	0.854	
2018	9	18	20	0	0	0.9	
2018	9	18	21	0	0	1.002	
2018	9	18	22	0	0	1.139	
2018	9	18	23	0	0	1.274	
2018	9	19	0	0	0	1.367	
2018	9	19	1	0	0	1.382	
2018	9	19	2	0	0	1.3	
2018	9	19	3	0	0	1.124	
2018	9	19	4	0	0	0.882	
2018	9	19	5	0	0	0.616	
2018	9	19	6	0	0	0.38	
2018	9	19	7	0	0	0.221	
2018	9	19	8	0	0	0.172	
2018	9	19	9	0	0	0.24	
2018	9	19	10	0	0	0.405	
2018	9	19	11	0	0	0.629	
2018	9	19	12	0	0	0.859	
2018	9	19	13	0	0	1.046	
2018	9	19	14	0	0	1.155	
2018	9	19	15	0	0	1.17	
2018	9	19	16	0	0	1.102	
2018	9	19	17	0	0	0.985	
2018	9	19	18	0	0	0.861	
2018	9	19	19	0	0	0.777	
2018	9	19	20	0	0	0.766	
2018	9	19	21	0	0	0.839	
2018	9	19	22	0	0	0.985	
2018	9	19	23	0	0	1.168	
2018	9	20	0	0	0	1.337	
2018	9	20	1	0	0	1.443	
2018	9	20	2	0	0	1.444	
2018	9	20	3	0	0	1.326	
2018	9	20	4	0	0	1.1	
2018	9	20	5	0	0	0.808	
2018	9	20	6	0	0	0.508	
2018	9	20	7	0	0	0.263	
2018	9	20	8	0	0	0.126	
2018	9	20	9	0	0	0.125	
2018	9	20	10	0	0	0.255	
2018	9	20	11	0	0	0.483	
2018	9	20	12	0	0	0.754	
2018	9	20	13	0	0	1.002	
2018	9	20	14	0	0	1.175	
2018	9	20	15	0	0	1.239	
2018	9	20	16	0	0	1.191	
2018	9	20	17	0	0	1.058	
2018	9	20	18	0	0	0.889	
2018	9	20	19	0	0	0.741	
2018	9	20	20	0	0	0.664	
2018	9	20	21	0	0	0.69	
2018	9	20	22	0	0	0.819	
2018	9	20	23	0	0	1.022	
2018	9	21	0	0	0	1.249	
2018	9	21	1	0	0	1.435	
2018	9	21	2	0	0	1.525	
2018	9	21	3	0	0	1.482	
2018	9	21	4	0	0	1.302	
2018	9	21	5	0	0	1.015	
2018	9	21	6	0	0	0.68	
2018	9	21	7	0	0	0.368	
2018	9	21	8	0	0	0.149	
2018	9	21	9	0	0	0.07	
2018	9	21	10	0	0	0.145	
2018	9	21	11	0	0	0.353	
2018	9	21	12	0	0	0.64	
2018	9	21	13	0	0	0.935	
2018	9	21	14	0	0	1.167	
2018	9	21	15	0	0	1.288	
2018	9	21	16	0	0	1.275	
2018	9	21	17	0	0	1.147	
2018	9	21	18	0	0	0.948	
2018	9	21	19	0	0	0.745	
2018	9	21	20	0	0	0.601	
2018	9	21	21	0	0	0.565	
2018	9	21	22	0	0	0.654	
2018	9	21	23	0	0	0.853	
2018	9	22	0	0	0	1.112	
2018	9	22	1	0	0	1.363	
2018	9	22	2	0	0	1.537	
2018	9	22	3	0	0	1.579	
2018	9	22	4	0	0	1.467	
2018	9	22	5	0	0	1.216	
2018	9	22	6	0	0	0.875	
2018	9	22	7	0	0	0.521	
2018	9	22	8	0	0	0.232	
2018	9	22	9	0	0	0.075	
2018	9	22	10	0	0	0.083	
2018	9	22	11	0	0	0.25	
2018	9	22	12	0	0	0.531	
2018	9	22	13	0	0	0.853	
2018	9	22	14	0	0	1.138	
2018	9	22	15	0	0	1.317	
2018	9	22	16	0	0	1.352	
2018	9	22	17	0	0	1.246	
2018	9	22	18	0	0	1.036	
2018	9	22	19	0	0	0.789	
2018	9	22	20	0	0	0.581	
2018	9	22	21	0	0	0.474	
2018	9	22	22	0	0	0.505	
2018	9	22	23	0	0	0.673	
2018	9	23	0	0	0	0.938	
2018	9	23	1	0	0	1.234	
2018	9	23	2	0	0	1.481	
2018	9	23	3	0	0	1.61	
2018	9	23	4	0	0	1.581	
2018	9	23	5	0	0	1.388	
2018	9	23	6	0	0	1.072	
2018	9	23	7	0	0	0.702	
2018	9	23	8	0	0	0.364	
2018	9	23	9	0	0	0.136	
2018	9	23	10	0	0	0.071	
2018	9	23	11	0	0	0.181	
2018	9	23	12	0	0	0.435	
2018	9	23	13	0	0	0.766	
2018	9	23	14	0	0	1.089	
2018	9	23	15	0	0	1.325	
2018	9	23	16	0	0	1.418	
2018	9	23	17	0	0	1.351	
2018	9	23	18	0	0	1.149	
2018	9	23	19	0	0	0.876	
2018	9	23	20	0	0	0.61	
2018	9	23	21	0	0	0.428	
2018	9	23	22	0	0	0.385	
2018	9	23	23	0	0	0.498	
2018	9	24	0	0	0	0.742	
2018	9	24	1	0	0	1.055	
2018	9	24	2	0	0	1.357	
2018	9	24	3	0	0	1.568	
2018	9	24	4	0	0	1.628	
2018	9	24	5	0	0	1.515	
2018	9	24	6	0	0	1.25	
2018	9	24	7	0	0	0.894	
2018	9	24	8	0	0	0.53	
2018	9	24	9	0	0	0.246	
2018	9	24	10	0	0	0.109	
2018	9	24	11	0	0	0.151	
2018	9	24	12	0	0	0.359	
2018	9	24	13	0	0	0.678	
