Red,ESIME,,,,,,
Estación,UNISON,,,,,,
Ubicación,SONORA,,,,,,
Latitud (N),29.014278,,,,,,
Longitud (O),-111.135593,,,,,,
Altitud,0,,,,,,
,,,,,,,
,,,,,,,
AAAA/MM/DD HH:MM HORAZ,Dirección de ráfaga (grados),Dirección del Viento (grados),Humedad relativa (%),Precipitación (mm),Radiación Solar (W/m²),Temperatura del Aire (°C),Presión Atmosférica
2018-08-26 18:40,258,145,43,0,954,36.2,995.4
2018-08-26 18:30,207,151,44,0,936,36.1,995.5
2018-08-26 18:20,206,139,44,0,926,35.7,995.6
2018-08-26 18:00,298,99,46,0,896,35.4,995.8
2018-08-26 13:30,46,354,91,0,40,25.2,995
2018-08-26 13:20,0,0,93,0,15,24.8,995
2018-08-26 13:10,0,0,93,0,7,24.8,994.9
2018-08-26 13:00,358,341,91,0,1,24.9,994.8
2018-08-26 12:50,352,336,91,0,-1,25.1,994.8
2018-08-26 12:40,12,355,89,0,-1,25.5,994.7
2018-08-26 12:30,15,360,87,0,-1,26,994.6
2018-08-26 12:20,12,357,87,0,-1,25.8,994.5
2018-08-26 12:10,2,349,88,0,-1,25.7,994.4
2018-08-26 12:00,10,358,89,0,-1,25.5,994.3
2018-08-26 11:50,2,345,91,0,-1,25.2,994.3
2018-08-26 11:40,11,357,91,0,-1,25,994.2
2018-08-26 11:30,10,358,90,0,-1,25.2,994.1
2018-08-26 11:20,1,345,91,0,-1,25.2,994
2018-08-26 11:10,352,337,91,0,-1,25.4,993.9
2018-08-26 11:00,343,330,90,0,-1,25.6,993.9
2018-08-25 13:30,53,33,85,0,50,25.1,993.5
2018-08-25 13:20,60,40,86,0,17,24.9,993.4
2018-08-25 13:10,61,39,86,0,9,24.8,993.4
2018-08-25 13:00,54,37,87,0,3,24.7,993.3
2018-08-25 12:50,50,31,88,0,0,24.6,993.1
2018-08-25 12:40,48,26,89,0,-1,24.4,993
2018-08-25 12:30,51,21,90,0,-1,24.4,992.9
2018-08-25 12:20,56,26,89,0,-1,24.5,992.8
2018-08-25 12:10,59,39,90,0,-1,24.3,992.8
2018-08-25 12:00,42,29,90,0,-1,24.4,992.8
2018-08-25 11:50,34,12,89,0,-1,24.5,992.7
2018-08-25 11:40,48,21,88,0,-1,24.6,992.7
2018-08-25 11:30,57,34,89,0,-1,24.6,992.8
2018-08-25 11:20,46,25,89,0,-1,24.6,992.7
2018-08-25 11:10,42,23,90,0,-1,24.6,992.7
2018-08-25 11:00,50,34,91,0,-1,24.4,992.6
2018-08-25 10:50,63,30,91,0,-1,24.3,992.6
2018-08-25 10:40,47,32,90,0,-1,24.2,992.6
2018-08-25 10:30,61,29,90,0,-1,24.3,992.5
2018-08-25 10:20,43,14,88,0,-1,24.7,992.5
2018-08-25 10:10,24,8,88,0,-1,24.8,992.4
2018-08-25 10:00,24,341,88,0,-1,24.6,992.5
2018-08-25 09:50,28,1,86,0,-1,24.8,
2018-08-25 09:40,46,23,84,0,-1,25.1,992.6
2018-08-25 09:30,48,28,83,0,-1,25.3,992.6
2018-08-25 09:20,65,36,83,0,-1,25.3,992.6
2018-08-25 09:10,62,46,83,0,-1,25.1,992.6
2018-08-25 09:00,66,55,83,0,-1,25.1,992.6
2018-08-25 08:50,58,44,81,0,-1,25.3,992.6
2018-08-25 08:40,55,40,80,0,-1,25.6,992.5
2018-08-25 08:30,60,39,79,0,-1,25.7,992.6
2018-08-25 08:20,67,47,79,0,-1,25.6,992.6
2018-08-25 08:10,59,41,79,0,-1,25.6,992.6
2018-08-25 08:00,72,43,79,0,-1,25.7,992.6
2018-08-25 07:50,61,44,79,0,-1,25.6,992.8
2018-08-25 07:40,57,43,79,0,-1,25.7,992.9
2018-08-25 07:30,60,46,79,0,-1,25.7,992.9
2018-08-25 07:20,64,39,79,0,-1,25.7,993.1
2018-08-25 07:10,57,38,80,0,-1,25.7,993.2
2018-08-25 07:00,69,43,80,0,-1,25.6,993.3
2018-08-25 06:50,59,27,79,0,-1,25.8,993.3
2018-08-24 23:40,128,80,38,0,63,35.4,990.6
2018-08-24 23:30,144,101,36,0,396,36.7,990.6
2018-08-24 23:00,175,138,38,0,97,35.7,990.8
2018-08-24 22:50,164,125,37,0,661,36.8,990.9
2018-08-24 22:40,292,88,42,0,683,36.3,990.9
2018-08-24 22:30,151,85,36,0,724,36.7,990.9
2018-08-24 22:20,212,142,38,0,742,37,991
2018-08-24 22:10,151,101,37,0,776,36.8,991.1
2018-08-24 22:00,186,134,40,0,797,36.7,991.3
2018-08-24 21:50,196,126,43,0,434,36.4,991.4
2018-08-24 21:40,228,160,42,0,844,36,991.6
2018-08-24 21:30,177,18,43,0,674,36.2,991.8
2018-08-24 21:20,163,103,43,0,201,35.2,992.1
2018-08-24 21:10,303,121,43,0,918,36.3,992.4
2018-08-24 21:00,100,21,45,0,883,35.5,992.6
2018-08-24 20:50,265,171,46,0,924,36.2,992.9
2018-08-24 14:00,70,46,86,0,153,25.4,994.9
2018-08-24 13:50,75,53,86,0,83,25.2,994.8
2018-08-24 13:40,69,51,87,0,76,25,994.7
2018-08-24 13:30,69,47,88,0,61,24.7,994.6
2018-08-24 13:20,53,33,88,0,28,24.4,994.5
2018-08-24 13:10,47,25,88,0,16,24.3,994.3
2018-08-24 13:00,51,24,88,0,6,24.2,994.2
2018-08-24 12:50,50,32,90,0,0,23.9,994.2
2018-08-24 12:40,53,30,91,0,-1,23.8,994.1
2018-08-24 12:30,53,23,91,0,-1,23.9,994.1
2018-08-24 12:20,40,24,91,0,-1,23.9,994
2018-08-24 12:10,42,26,90,0,-1,23.8,993.9
2018-08-24 12:00,56,27,90,0,-1,23.9,993.9
2018-08-24 11:50,47,22,90,0,-1,24,994
2018-08-24 11:40,49,29,89,0,-1,24.1,994
2018-08-24 11:30,55,35,89,0,-1,24.1,994
2018-08-24 11:20,61,46,90,0,-1,24,994
2018-08-24 11:10,62,45,90,0,-1,23.9,993.9
2018-08-24 11:00,55,37,89,0,-1,24.1,993.9
2018-08-24 10:50,61,38,90,0,-1,24.1,994
2018-08-24 10:40,55,31,90,0,-1,24,994
2018-08-24 10:30,48,26,90,0,-1,24,994
2018-08-24 10:20,58,47,90,0,-1,23.8,994.1
2018-08-24 10:10,61,35,90,0,-1,24,994.3
2018-08-24 10:00,43,26,88,0,-1,24.2,994.5
2018-08-24 09:50,49,27,88,0,-1,24.2,994.6
2018-08-24 09:40,47,31,88,0,-1,24.2,994.6
2018-08-24 09:30,56,39,90,0,-1,24,994.5
2018-08-24 09:20,54,26,92,0,-1,24,994.7
2018-08-24 09:10,24,356,93,0,-1,23.9,994.7
2018-08-24 09:00,26,6,91,0,-1,24.1,994.8
2018-08-24 08:50,43,19,90,0,-1,24.1,994.9
2018-08-24 08:40,54,33,89,0,-1,24.1,995
2018-08-24 08:30,65,42,89,0,-1,24.2,995
2018-08-24 08:20,72,42,87,0,-1,24.4,995.2
2018-08-24 08:10,104,60,87,0,-1,24.4,995.4
2018-08-24 08:00,134,84,88,0,-1,24.3,995.3
2018-08-24 07:50,50,18,86,0,-1,24.8,995.1
2018-08-24 07:40,55,9,86,0,-1,24.7,995.3
2018-08-24 07:30,45,12,86,0,-1,24.7,995.5
2018-08-24 07:20,39,11,88,0,-1,24.6,995.6
2018-08-24 07:10,45,15,88,0,-1,24.6,995.6
2018-08-24 07:00,58,30,86,0,-1,24.7,995.5
2018-08-24 06:50,53,31,85,0,-1,24.8,995.5
2018-08-24 06:40,57,33,84,0,-1,24.8,995.3
2018-08-24 06:30,54,37,84,0,-1,24.9,995.5
2018-08-24 06:20,57,34,84,0,-1,24.8,995.5
2018-08-24 06:10,78,48,84,0,-1,24.7,995.4
2018-08-24 06:00,75,57,85,0,-1,24.7,995.3
2018-08-24 05:50,72,52,84,0,-1,24.8,995.2
2018-08-24 05:40,66,52,84,0,-1,24.8,995.3
2018-08-24 05:30,95,61,85,0,-1,24.7,995.2
2018-08-24 05:20,96,73,85,0,-1,24.7,995.3
2018-08-24 05:10,87,49,85,0,-1,24.7,995.2
2018-08-24 05:00,69,50,84,0,-1,24.7,995.2
2018-08-24 04:50,67,47,83,0,-1,24.8,995.3
2018-08-24 04:40,62,43,82,0,-1,25,995.2
2018-08-24 04:30,64,34,82,0,-1,24.9,995.1
2018-08-24 04:20,62,36,81,0,-1,25,995.2
2018-08-24 04:10,68,49,83,0,-1,24.8,995.1
2018-08-24 04:00,66,51,84,0,-1,24.8,995
2018-08-24 03:50,95,63,84,0,-1,24.8,995
2018-08-24 03:40,97,61,85,0,-1,24.8,994.9
2018-08-24 03:30,70,48,84,0,-1,24.8,994.8
2018-08-24 03:20,58,38,85,0,-1,24.7,994.8
2018-08-24 03:10,56,38,85,0,-1,24.7,994.8
2018-08-24 03:00,84,52,84,0,-1,24.8,995
2018-08-24 02:50,102,75,83,0,-1,25,995.1
2018-08-24 02:40,70,41,85,0,-1,24.8,995.1
2018-08-24 02:30,63,41,84,0,-1,25,995
2018-08-24 02:20,69,37,85,0,-1,25.1,994.9
2018-08-24 02:10,62,43,86,0,-1,25.3,994.8
2018-08-24 02:00,65,48,89,0,0,25.4,994.8
2018-08-24 01:50,53,15,89,0,5,25.5,994.5
2018-08-24 01:40,33,2,91,0,3,25.4,994.6
2018-08-24 01:30,15,343,91,0.2,3,25.3,994.6
2018-08-24 01:20,33,9,88,0,4,25.4,994.6
2018-08-24 01:10,39,15,87,0.4,5,25.5,994.6
2018-08-23 20:50,187,95,46,0,169,35.8,994.4
2018-08-23 20:40,258,185,46,0,255,36.5,994.6
2018-08-23 20:30,279,134,45,0,246,36.3,994.9
2018-08-23 20:20,158,87,44,0,1078,36.9,995.1
2018-08-23 20:10,208,133,44,0,1064,36.4,995.3
2018-08-23 20:00,169,128,46,0,1011,36.3,995.5
2018-08-23 19:50,203,114,47,0,1067,36.9,995.7
2018-08-23 13:50,126,95,88,0,51,26.5,997.7
2018-08-23 13:40,92,58,85,0,39,26.5,997.6
2018-08-23 13:30,58,43,84,0,30,26.4,997.5
2018-08-23 13:20,47,36,87,0,17,26.1,997.4
2018-08-23 13:10,57,46,87,0,10,26,997.3
2018-08-23 13:00,56,50,88,0,2,25.8,997.2
2018-08-23 12:50,56,48,88,0,-1,25.7,997.1
2018-08-23 12:40,75,63,89,0,-1,25.6,996.9
2018-08-23 12:30,58,49,88,0,-1,25.8,996.8
2018-08-23 12:20,55,39,86,0,-1,25.9,996.6
2018-08-23 12:10,50,32,86,0,-1,25.9,996.4
2018-08-23 12:00,124,27,87,0,-1,25.8,996.2
2018-08-23 11:50,0,0,87,0,-1,25.8,996
2018-08-23 11:40,55,43,88,0,-1,25.8,995.8
2018-08-23 11:30,48,24,85,0,-1,26,995.8
2018-08-23 11:20,41,12,87,0,-1,26,995.7
2018-08-23 11:10,63,34,85,0,-1,26,995.6
2018-08-23 11:00,82,29,84,0,-1,26.2,995.4
2018-08-23 10:50,50,41,82,0,-1,26.4,995.5
2018-08-23 10:40,60,51,81,0,-1,26.5,995.5
2018-08-23 10:30,81,59,80,0,-1,26.7,995.5
2018-08-23 10:20,61,48,80,0,-1,26.8,995.6
2018-08-23 10:10,65,45,80,0,-1,26.9,995.6
2018-08-23 10:00,51,37,80,0,-1,26.8,995.6
2018-08-23 09:10,85,60,77,0,-1,27.3,995.9
2018-08-23 09:00,86,63,76,0,-1,27.3,996
2018-08-23 08:50,83,66,75,0,-1,27.5,996
2018-08-23 08:40,74,57,76,0,-1,27.4,996.1
2018-08-23 08:30,76,56,76,0,-1,27.3,996
2018-08-23 08:20,62,26,75,0,-1,27.3,996.1
2018-08-23 08:10,84,33,75,0,-1,27.4,996.2
2018-08-23 08:00,100,71,74,0,-1,27.5,996.1
2018-08-23 07:50,93,73,73,0,-1,27.7,996.2
2018-08-22 22:20,304,137,51,0,214,35.2,994.2
2018-08-22 22:10,31,253,42,0,283,37.9,994.2
2018-08-22 22:00,241,188,43,0,908,36.9,994.3
2018-08-22 21:50,315,138,41,0,369,37.5,994.3
2018-08-22 21:40,306,161,41,0,894,37.9,994.6
2018-08-22 21:30,229,107,42,0,908,37.7,995
2018-08-22 21:20,206,131,42,0,870,37.6,995.2
2018-08-22 21:10,254,146,43,0,895,37.1,995.4
2018-08-22 21:00,245,120,43,0,967,37.3,995.7
2018-08-22 20:50,130,86,44,0,967,36.8,995.9
2018-08-22 20:40,213,76,43,0,956,37.4,996
2018-08-22 20:30,219,86,44,0,971,36.5,996.1
2018-08-22 20:20,267,99,46,0,983,37.1,996.3
2018-08-22 20:10,163,71,43,0,990,36.3,996.3
2018-08-22 20:00,136,70,44,0,1008,36.2,996.3
2018-08-22 14:00,61,32,89,0,144,27.6,997.1
2018-08-22 13:50,59,39,91,0,69,27.3,997.1
2018-08-22 13:40,62,51,92,0,52,27,997
2018-08-22 13:30,59,37,92,0,37,26.9,997
2018-08-22 13:20,68,43,93,0,26,26.6,996.9
2018-08-22 13:10,83,66,94,0,13,26.3,996.8
2018-08-22 13:00,91,71,94,0,3,26.3,996.5
2018-08-22 12:50,63,49,93,0,-1,26.3,996.3
2018-08-22 12:40,61,52,94,0,-1,26.4,996.2
2018-08-22 12:30,55,41,93,0,-1,26.5,996.1
2018-08-22 12:20,61,56,94,0,-1,26.4,995.9
2018-08-22 12:10,55,49,93,0,-1,26.5,995.9
2018-08-22 12:00,56,49,94,0,-1,26.5,995.9
2018-08-22 11:50,57,44,95,0,-1,26.5,995.8
2018-08-22 11:40,55,42,95,0,-1,26.5,995.8
2018-08-22 11:30,39,20,94,0,-1,26.6,995.8
2018-08-22 11:20,0,0,95,0,-1,26.5,995.8
2018-08-22 11:10,0,0,96,0,,26.6,995.8
2018-08-22 09:10,160,150,94,0,-1,26.8,995.4
2018-08-22 09:00,156,125,92,0,-1,27,995.5
2018-08-22 08:50,155,140,91,0,-1,27.2,995.5
2018-08-22 08:40,151,131,91,0,-1,27.2,995.4
2018-08-22 07:30,191,186,89,0,-1,27.7,995.5
2018-08-22 07:20,188,163,88,0,-1,27.7,995.7
2018-08-22 07:10,192,163,88,0,-1,27.8,995.8
2018-08-22 07:00,193,174,88,0,-1,27.8,995.8
2018-08-22 06:50,179,166,87,0,-1,27.9,995.9
2018-08-22 06:40,172,166,88,0,-1,27.9,995.9
2018-08-22 06:30,169,162,89,0,-1,27.8,995.9
2018-08-21 23:30,200,102,44,0,125,36.2,993.3
2018-08-21 23:20,192,133,43,0,582,36.4,993.2
2018-08-21 23:10,315,189,43,0,138,36.2,993.4
2018-08-21 23:00,143,305,45,0,475,36.4,993.4
2018-08-21 22:50,343,231,43,0,137,36,993.5
2018-08-21 22:40,211,75,43,0,720,36.7,993.5
2018-08-21 22:30,200,108,45,0,753,36.6,993.6
2018-08-21 22:20,257,68,43,0,481,36.8,993.6
2018-08-21 22:10,59,186,48,0,818,37.2,993.6
2018-08-21 22:00,198,76,45,0,818,36.4,993.8
2018-08-21 21:50,161,38,45,0,839,37.2,994
2018-08-21 21:40,184,99,45,0,854,36,994.1
2018-08-21 21:30,256,162,46,0,880,35.8,994.2
2018-08-21 21:20,14,198,47,0,907,35.7,994.3
2018-08-21 21:10,220,137,50,0,899,35.8,994.4
2018-08-21 21:00,216,182,49,0,940,35.6,994.5
2018-08-21 20:50,360,168,48,0,968,36.2,994.7
2018-08-21 14:40,59,34,79,0,289,26.4,995.8
2018-08-21 14:30,57,31,80,0,176,25.9,995.7
2018-08-21 14:20,55,31,81,0,143,25.6,995.6
2018-08-21 14:10,69,40,81,0,114,25.4,995.5
2018-08-21 14:00,66,44,82,0,100,25.1,995.4
2018-08-21 13:50,60,47,85,0,74,24.7,995.3
2018-08-21 13:40,59,41,84,0,56,24.6,995.3
2018-08-21 13:30,59,33,85,0,39,24.5,995.1
2018-08-21 13:20,40,19,85,0,25,24.4,995
2018-08-21 13:10,32,2,87,0,15,24.2,994.8
2018-08-21 13:00,22,357,88,0,4,24,994.8
2018-08-21 12:50,23,359,89,0,0,23.9,994.7
2018-08-21 12:40,14,354,92,0,0,23.6,994.6
2018-08-21 12:30,44,9,92,0,-1,23.7,994.6
2018-08-21 12:20,62,33,90,0,-1,23.6,994.5
2018-08-21 12:10,72,54,90,0,-1,23.6,994.4
2018-08-21 12:00,69,48,89,0,-1,23.6,994.4
2018-08-21 11:50,60,41,88,0,-1,23.6,994.3
2018-08-21 11:40,69,41,88,0,-1,23.7,994.2
2018-08-21 11:30,51,35,89,0,-1,23.6,994
2018-08-21 11:20,53,32,88,0,-1,23.5,994
2018-08-21 11:10,59,30,88,0,-1,23.5,994
2018-08-21 11:00,54,31,88,0,-1,23.5,994
2018-08-21 10:50,53,31,88,0,-1,23.5,994
2018-08-21 10:40,59,32,89,0,-1,23.5,994.1
2018-08-21 10:30,51,24,89,0,-1,23.5,994.1
2018-08-21 10:20,68,31,89,0,-1,23.3,994.1
2018-08-21 10:10,127,87,88,0,-1,23.5,994.3
2018-08-21 10:00,87,61,87,0,0,23.5,994.3
2018-08-21 09:50,95,71,87,0,0,23.5,994.2
2018-08-21 09:40,119,88,88,0,0,23.4,994.1
2018-08-21 09:30,95,71,88,0,0,23.5,994.3
2018-08-21 09:20,73,55,88,0,0,23.5,994.5
2018-08-21 09:10,66,48,88,0,0,23.5,994.5
2018-08-21 09:00,61,41,88,0,0,23.5,994.7
2018-08-21 08:50,67,51,87,0,1,23.5,994.9
2018-08-21 08:40,87,66,85,0,1,23.7,995.2
2018-08-21 08:30,98,81,89,0,0,23.4,995
2018-08-21 08:20,116,88,91,0,0,23.3,995.1
2018-08-21 08:10,98,69,92,0,0,23.2,995.3
2018-08-21 08:00,76,43,91,0,0,23.2,995.4
2018-08-21 07:50,19,356,89,0,0,23.1,995.4
2018-08-21 07:40,13,345,89,0,1,23,995.5
2018-08-21 07:30,350,331,91,0,0,22.9,995.5
2018-08-21 07:20,355,330,91,0.2,0,22.9,995.9
2018-08-21 07:10,6,341,90,0.2,0,23,996.2
2018-08-21 07:00,360,342,91,0.2,0,23.1,996.5
2018-08-21 06:50,7,344,91,0.4,-1,23.2,996.9
2018-08-21 06:40,15,354,91,0.2,0,23.2,997.2
2018-08-21 06:30,25,355,91,0.4,0,23.2,997.4
2018-08-21 06:20,38,4,90,0.2,0,23.2,997.6
2018-08-21 06:10,39,12,89,0.2,0,23.3,998
2018-08-21 06:00,44,10,89,0.2,0,23.4,998.3
2018-08-21 05:50,12,333,92,0.6,-1,23.3,998
2018-08-21 05:40,333,313,94,1,0,23.1,997.4
2018-08-21 05:30,323,303,94,0,0,23,997.1
2018-08-21 05:20,335,306,93,0.2,0,22.9,996.8
2018-08-21 05:10,341,313,94,0,0,22.8,996.8
2018-08-21 04:50,59,34,93,0.4,0,22.7,996.4
2018-08-21 04:40,68,47,92,3.8,0,22.6,996.6
2018-08-21 04:30,50,31,80,1.2,-1,24.1,996.7
2018-08-20 14:30,62,33,79,0,180,27.9,995.3
2018-08-20 14:20,83,38,81,0,122,28.4,995.1
2018-08-20 14:10,70,51,83,0,65,27.9,995
2018-08-20 14:00,88,71,83,0,53,27.8,995.1
2018-08-20 13:50,86,63,82,0,44,27.7,995
2018-08-20 13:40,80,63,83,0,32,27.6,995.1
2018-08-20 13:30,86,68,84,0,21,27.4,995
2018-08-20 13:20,79,64,84,0,21,27.2,994.8
2018-08-20 13:10,84,64,85,0,4,27.1,994.5
2018-08-20 13:00,59,4,86,0,1,27,994.3
2018-08-20 12:50,61,20,86,0,-1,27,993.7
2018-08-20 12:40,66,46,85,0,-1,27.4,994
2018-08-20 12:30,65,332,85,0,-1,27.4,994.2
2018-08-20 12:20,325,308,86,0,-1,27.2,993.5
2018-08-20 12:10,307,267,86,0,-1,27.2,993.5
2018-08-20 12:00,295,269,87,0,-1,27.3,993.3
2018-08-20 11:50,297,280,87,0,-1,27.3,993.5
2018-08-20 11:40,305,283,85,0,-1,27.5,993.6
2018-08-20 11:30,306,292,84,0,-1,27.4,993.8
2018-08-20 11:20,352,309,85,0,-1,27.3,993.8
2018-08-20 11:10,4,265,85,0,-1,27.5,993.9
2018-08-20 11:00,210,194,86,0,-1,27.4,993.8
2018-08-20 10:50,0,0,86,0,-1,27.4,993.6
2018-08-20 10:40,173,164,86,0,-1,27.4,993.5
2018-08-20 10:30,162,153,90,0,-1,27.3,993.5
2018-08-20 10:20,137,99,89,0,-1,27.3,994
2018-08-20 10:10,75,49,85,0,-1,27.7,994
2018-08-20 10:00,60,49,85,0,-1,27.7,994.1
2018-08-20 09:50,59,12,85,0,-1,27.7,994
2018-08-20 09:40,298,282,85,0,-1,27.8,993.9
2018-08-20 09:30,274,249,85,0,-1,28,993.9
2018-08-20 09:20,0,0,84,0,-1,28,993.8
2018-08-20 09:10,0,0,86,0,-1,28.1,993.9
2018-08-20 09:00,0,0,83,0,-1,28.3,994
2018-08-20 08:50,57,45,78,0,-1,28.4,994
2018-08-20 08:40,51,38,80,0,-1,28.4,994.2
2018-08-20 08:30,27,13,77,0,-1,28.4,994.2
2018-08-20 08:20,71,32,79,0,-1,28.2,994.1
2018-08-20 08:10,40,29,78,0,-1,28.2,994.1
2018-08-20 08:00,40,25,80,0,-1,28.2,994.1
2018-08-20 07:50,65,47,77,0,-1,28.3,993.9
2018-08-20 07:40,65,42,77,0,-1,28.4,993.7
2018-08-20 07:30,136,113,76,0,-1,28.3,993.6
2018-08-20 07:20,157,141,81,0,-1,28.1,993.4
2018-08-20 07:10,158,141,76,0,-1,28.3,993.1
2018-08-20 07:00,147,136,81,0,-1,28.1,993.1
2018-08-20 06:50,183,164,82,0,-1,28.1,992.7
2018-08-20 06:40,199,171,83,0,-1,28.2,992.6
2018-08-20 06:30,149,86,76,0,-1,28.3,992.8
2018-08-20 06:20,121,75,77,0,-1,28.5,992.8
2018-08-20 06:10,351,311,69,0,-1,29.2,992.7
2018-08-20 06:00,315,301,72,0,-1,29,992.6
2018-08-20 05:50,300,289,71,0,-1,28.9,992.6
2018-08-20 05:40,291,280,70,0,-1,29,992.4
2018-08-20 05:30,293,276,72,0,-1,29,992.5
2018-08-20 05:20,241,206,69,0,-1,29.6,992.6
2018-08-20 05:10,189,154,62,0,-1,29.6,992.7
2018-08-20 05:00,138,112,63,0,-1,29.6,992.7
2018-08-19 23:50,182,155,42,0,387,36.6,990.7
2018-08-19 23:40,189,153,42,0,558,37.1,990.6
2018-08-19 23:30,171,144,40,0,538,36.9,990.5
2018-08-19 23:20,171,148,40,0,600,36.8,990.6
2018-08-19 23:10,176,129,43,0,601,37.1,990.7
2018-08-19 23:00,194,163,39,0,600,37.1,990.8
2018-08-19 22:50,204,165,40,0,646,37.2,990.8
2018-08-19 22:40,219,176,38,0,675,37.5,990.9
2018-08-19 22:30,174,148,42,0,706,37.1,991
2018-08-19 22:20,215,119,38,0,734,37.3,991.1
2018-08-19 22:10,217,169,42,0,765,37.1,991.3
2018-08-19 22:00,239,178,41,0,791,37.1,991.5
2018-08-19 21:50,252,193,40,0,793,37.2,991.7
2018-08-19 21:40,225,170,40,0,846,36.9,991.8
2018-08-19 21:30,250,196,40,0,858,37.2,991.9
2018-08-19 21:20,222,175,40,0,885,37.2,992
2018-08-19 21:10,242,139,35,0,902,37.6,992.2
2018-08-19 14:40,70,35,83,0,289,27.7,994.2
2018-08-19 14:30,64,40,84,0,252,27.6,994.1
2018-08-19 14:20,56,33,87,0,216,27,994.1
2018-08-19 14:10,67,40,89,0,181,26.7,994
2018-08-19 14:00,61,44,91,0,145,26.4,993.9
2018-08-19 13:50,69,50,93,0,112,25.9,994
2018-08-19 13:40,64,52,95,0,82,25.3,994
2018-08-19 13:30,67,54,96,0.2,56,24.8,
2018-08-19 13:20,57,40,97,0,35,24.7,994
2018-08-19 13:10,51,36,97,0,12,24.4,
2018-08-19 13:00,61,53,97,0,5,24.3,994
2018-08-19 12:50,56,47,97,0,0,24.3,994
2018-08-19 12:40,55,34,97,0,-1,24.5,994
2018-08-19 12:30,43,28,97,0,-1,24.5,993.8
2018-08-19 12:20,33,15,97,0,-1,24.6,993.9
2018-08-19 12:10,39,17,97,0,-1,24.5,993.8
2018-08-19 12:00,19,353,97,0,-1,24.4,993.8
2018-08-19 11:50,16,355,98,0,-1,24.3,993.8
2018-08-19 11:40,30,2,98,0,-1,24.2,993.7
2018-08-19 11:30,0,0,98,0,-1,24.3,993.5
2018-08-19 11:20,68,39,98,0,-1,24.3,993.6
2018-08-19 11:10,98,77,97,0,-1,24.2,993.5
2018-08-19 11:00,64,50,98,0,-1,24.4,993.7
2018-08-19 10:50,77,66,98,0,-1,24.4,993.8
2018-08-19 10:40,87,81,98,0,-1,24.2,993.7
2018-08-19 10:30,91,79,98,0,-1,24.4,993.7
2018-08-19 10:20,131,94,97,0,-1,24.3,993.6
2018-08-19 10:10,20,337,97,0,-1,24.5,993.6
2018-08-19 10:00,0,0,98,0,-1,24.7,993.6
2018-08-19 09:50,0,0,98,0,-1,24.7,993.6
2018-08-19 09:40,90,72,98,0,-1,24.6,993.6
2018-08-19 09:30,191,161,97,0,-1,24.5,993.6
2018-08-19 09:20,216,201,97,0,-1,24.8,993.7
2018-08-19 09:10,294,271,97,0,-1,24.8,993.7
2018-08-19 09:00,282,246,98,0,-1,25,993.7
2018-08-19 08:50,252,234,98,0,-1,25,993.8
2018-08-19 08:40,222,191,98,0,-1,24.8,993.8
2018-08-19 08:30,173,160,98,0,-1,24.8,994
2018-08-19 08:20,186,168,98,0,-1,24.9,994.2
2018-08-19 08:10,187,169,97,0,-1,24.8,994.1
2018-08-19 08:00,149,131,97,0,-1,24.8,994.1
2018-08-19 07:50,165,156,97,0,-1,24.8,994.1
2018-08-19 07:40,187,165,97,0,-1,24.9,994.1
2018-08-19 07:30,227,188,97,0,-1,25,994.1
2018-08-19 07:20,203,148,97,0,-1,25,994
2018-08-19 07:10,173,160,97,0,-1,25.2,994.1
2018-08-19 07:00,169,155,97,0,-1,25.2,994.1
2018-08-19 06:50,251,171,96,0,-1,25.3,994.2
2018-08-19 06:40,359,312,96,0,-1,25.5,994.2
2018-08-19 06:30,15,334,96,0,-1,25.5,994.2
2018-08-19 06:20,0,0,95,0,-1,25.7,994.3
2018-08-19 06:10,358,343,94,0,-1,26.2,994.4
2018-08-19 06:00,8,352,93,0,-1,26.1,994.5
2018-08-19 05:50,21,1,94,0,-1,26.1,994.5
2018-08-19 05:40,12,351,94,0,-1,26.2,994.5
2018-08-19 05:30,49,27,94,0,-1,26.1,994.7
2018-08-19 05:20,37,359,94,0,-1,26.2,994.7
2018-08-19 05:10,21,354,92,0,-1,26.6,994.7
2018-08-19 05:00,13,356,89,0,-1,26.8,995
2018-08-19 04:50,25,8,91,0,-1,26.7,995.1
2018-08-19 04:40,14,355,91,0,-1,26.6,995
2018-08-19 04:30,359,334,93,0,-1,26.5,994.9
2018-08-19 04:20,7,355,93,0,-1,26.7,995
2018-08-19 04:10,29,7,92,0,-1,26.7,995
2018-08-19 04:00,47,21,91,0,-1,26.6,994.8
2018-08-19 03:50,346,307,90,0,-1,26.8,994.8
2018-08-19 03:40,320,257,90,0,-1,27,994.6
2018-08-19 03:30,219,209,88,0,-1,27.1,994.6
2018-08-19 03:20,197,178,88,0,-1,27,994.6
2018-08-19 03:10,225,202,86,0,-1,27.2,994.6
2018-08-19 03:00,217,204,87,0,-1,27.1,994.6
2018-08-19 02:50,200,185,86,0,-1,27.2,994.6
2018-08-19 02:40,185,165,87,0,-1,27.2,994.6
2018-08-19 02:30,176,160,86,0,-1,27.3,994.6
2018-08-19 02:20,186,172,83,0,-1,27.6,994.5
2018-08-19 02:10,179,167,83,0,2,27.7,994.6
2018-08-19 02:00,174,167,85,0,0,27.8,994.5
2018-08-19 01:50,162,141,85,0,7,27.9,994.5
2018-08-19 01:40,139,130,83,0,18,28.1,994.5
