"Plot Title: sargento-old"
"#","Date Time, GMT-07:00","Abs Pres, kPa","Temp, °C","Water Level, meters"
441,09/13/2018 01:45:00,106.460,28.159,-0.055
442,09/13/2018 02:00:00,106.460,28.159,-0.055
443,09/13/2018 02:15:00,107.004,28.159,-0.001
444,09/13/2018 02:30:00,108.446,28.159,0.143
445,09/13/2018 02:45:00,109.280,28.159,0.226
446,09/13/2018 03:00:00,110.098,28.159,0.307
447,09/13/2018 03:15:00,110.933,28.159,0.390
448,09/13/2018 03:30:00,111.864,28.159,0.483
449,09/13/2018 03:45:00,112.700,28.159,0.566
450,09/13/2018 04:00:00,113.439,28.159,0.639
451,09/13/2018 04:15:00,113.942,28.258,0.690
452,09/13/2018 04:30:00,114.119,28.258,0.707
453,09/13/2018 04:45:00,113.990,28.258,0.694
454,09/13/2018 05:00:00,113.604,28.258,0.656
455,09/13/2018 05:15:00,113.009,28.258,0.597
456,09/13/2018 05:30:00,112.366,28.258,0.533
457,09/13/2018 05:45:00,111.724,28.258,0.469
458,09/13/2018 06:00:00,111.081,28.258,0.405
459,09/13/2018 06:15:00,110.439,28.258,0.341
460,09/13/2018 06:30:00,109.797,28.258,0.277
461,09/13/2018 06:45:00,109.203,28.258,0.218
462,09/13/2018 07:00:00,108.322,28.258,0.130
463,09/13/2018 07:15:00,107.424,28.258,0.041
464,09/13/2018 07:30:00,106.864,28.258,-0.015
465,09/13/2018 07:45:00,106.800,28.258,-0.021
466,09/13/2018 08:00:00,106.784,28.258,-0.023
467,09/13/2018 08:15:00,106.784,28.258,-0.023
468,09/13/2018 08:30:00,106.800,28.258,-0.021
469,09/13/2018 08:45:00,106.784,28.258,-0.023
470,09/13/2018 09:00:00,106.768,28.258,-0.024
471,09/13/2018 09:15:00,106.784,28.258,-0.023
472,09/13/2018 09:30:00,106.768,28.258,-0.024
473,09/13/2018 09:45:00,106.784,28.258,-0.023
474,09/13/2018 10:00:00,106.764,28.159,-0.025
475,09/13/2018 10:15:00,106.764,28.159,-0.025
476,09/13/2018 10:30:00,106.748,28.159,-0.026
477,09/13/2018 10:45:00,106.732,28.159,-0.028
478,09/13/2018 11:00:00,106.716,28.159,-0.029
479,09/13/2018 11:15:00,106.684,28.159,-0.033
480,09/13/2018 11:30:00,106.668,28.159,-0.034
481,09/13/2018 11:45:00,106.636,28.159,-0.037
482,09/13/2018 12:00:00,106.620,28.159,-0.039
483,09/13/2018 12:15:00,106.604,28.159,-0.041
484,09/13/2018 12:30:00,106.588,28.159,-0.042
485,09/13/2018 12:45:00,106.556,28.159,-0.045
486,09/13/2018 13:00:00,106.524,28.159,-0.048
487,09/13/2018 13:15:00,106.508,28.159,-0.050
488,09/13/2018 13:30:00,106.476,28.159,-0.053
489,09/13/2018 13:45:00,106.460,28.159,-0.055
490,09/13/2018 14:00:00,106.460,28.159,-0.055
491,09/13/2018 14:15:00,107.260,28.159,0.025
492,09/13/2018 14:30:00,108.221,28.159,0.120
493,09/13/2018 14:45:00,108.931,28.258,0.191
494,09/13/2018 15:00:00,109.508,28.258,0.248
495,09/13/2018 15:15:00,110.102,28.258,0.307
